time,vdd,vres
2.58160e-01,0.11625,0.0104094
2.58164e-01,0.105938,0.0107625
2.58168e-01,0.115625,0.0104531
2.58172e-01,0.107813,0.0105625
2.58176e-01,0.113437,0.0104219
2.58180e-01,0.113437,0.0103219
2.58184e-01,0.1075,0.0105813
2.58188e-01,0.109375,0.0105
2.58192e-01,0.110625,0.01025
2.58196e-01,0.11375,0.0103594
2.58200e-01,0.1125,0.0103813
2.58204e-01,0.110625,0.0103656
2.58208e-01,0.12,0.0105188
2.58212e-01,0.115938,0.0103063
2.58216e-01,0.105938,0.010275
2.58220e-01,0.109063,0.0103219
2.58224e-01,0.105,0.0102219
2.58228e-01,0.106562,0.0104031
2.58232e-01,0.11375,0.0102156
2.58236e-01,0.11375,0.0100031
2.58240e-01,0.112812,0.0104094
2.58244e-01,0.111563,0.0105844
2.58248e-01,0.109688,0.010475
2.58252e-01,0.110625,0.010475
2.58256e-01,0.118438,0.0103906
2.58260e-01,0.1125,0.0106531
2.58264e-01,0.108125,0.0106219
2.58268e-01,0.112188,0.0104656
2.58272e-01,0.113437,0.0104
2.58276e-01,0.111563,0.0106062
2.58280e-01,0.115625,0.0104719
2.58284e-01,0.111875,0.0106156
2.58288e-01,0.1125,0.010375
2.58292e-01,0.114063,0.0102875
2.58296e-01,0.11125,0.0101687
2.58300e-01,0.110937,0.0105656
2.58304e-01,0.11,0.010325
2.58308e-01,0.116563,0.010575
2.58312e-01,0.11375,0.0104938
2.58316e-01,0.111563,0.0104594
2.58320e-01,0.114375,0.0102594
2.58324e-01,0.105625,0.0103813
2.58328e-01,0.108437,0.0101313
2.58332e-01,0.11125,0.0104469
2.58336e-01,0.114688,0.0104031
2.58340e-01,0.112188,0.01035
2.58344e-01,0.105625,0.0102844
2.58348e-01,0.109688,0.0106156
2.58352e-01,0.107813,0.0103625
2.58356e-01,0.113437,0.0104938
2.58360e-01,0.106875,0.0102875
2.58364e-01,0.11375,0.0104
2.58368e-01,0.114063,0.0103719
2.58372e-01,0.111563,0.0101969
2.58376e-01,0.108125,0.010375
2.58380e-01,0.119063,0.0102187
2.58384e-01,0.115312,0.0103063
2.58388e-01,0.1075,0.0103375
2.58392e-01,0.108437,0.0104344
2.58396e-01,0.1125,0.0103188
2.58400e-01,0.11375,0.0104812
2.58404e-01,0.109375,0.0103688
2.58408e-01,0.113437,0.0102219
2.58412e-01,0.116563,0.0105563
2.58416e-01,0.109688,0.0104594
2.58420e-01,0.110937,0.0101875
2.58424e-01,0.116563,0.0103906
2.58428e-01,0.111563,0.010325
2.58432e-01,0.112188,0.0106875
2.58436e-01,0.115,0.0104438
2.58440e-01,0.11,0.0104156
2.58444e-01,0.112812,0.0104781
2.58448e-01,0.11375,0.0102
2.58452e-01,0.114375,0.0104875
2.58456e-01,0.110937,0.01015
2.58460e-01,0.109375,0.010325
2.58464e-01,0.113125,0.0103281
2.58468e-01,0.114688,0.0102438
2.58472e-01,0.114063,0.0103188
2.58476e-01,0.11375,0.0100094
2.58480e-01,0.1075,0.0100969
2.58484e-01,0.106562,0.0106125
2.58488e-01,0.11125,0.0101938
2.58492e-01,0.109063,0.010925
2.58496e-01,0.107813,0.0103437
2.58500e-01,0.11375,0.0102281
2.58504e-01,0.111875,0.0104406
2.58508e-01,0.111875,0.0103844
2.58512e-01,0.117812,0.0106562
2.58516e-01,0.115312,0.0107094
2.58520e-01,0.11,0.01025
2.58524e-01,0.10875,0.0101062
2.58528e-01,0.11,0.0104125
2.58532e-01,0.110313,0.0105312
2.58536e-01,0.1075,0.0106156
2.58540e-01,0.109688,0.0103969
2.58544e-01,0.112812,0.0105219
2.58548e-01,0.1175,0.0104
2.58552e-01,0.115,0.0102656
2.58556e-01,0.10375,0.0105219
2.58560e-01,0.113437,0.0103781
2.58564e-01,0.115,0.0102656
2.58568e-01,0.112812,0.0103344
2.58572e-01,0.107188,0.0103344
2.58576e-01,0.114063,0.0101813
2.58580e-01,0.115625,0.0103469
2.58584e-01,0.115625,0.0104313
2.58588e-01,0.108437,0.0103437
2.58592e-01,0.115312,0.0106281
2.58596e-01,0.113125,0.0103906
2.58600e-01,0.109063,0.0106219
2.58604e-01,0.113437,0.0100844
2.58608e-01,0.114375,0.0105
2.58612e-01,0.110313,0.010325
2.58616e-01,0.110313,0.0104156
2.58620e-01,0.115625,0.0104563
2.58624e-01,0.113125,0.0105969
2.58628e-01,0.111563,0.0104594
2.58632e-01,0.108437,0.01045
2.58636e-01,0.114063,0.0104
2.58640e-01,0.11875,0.0104438
2.58644e-01,0.1175,0.0103281
2.58648e-01,0.114688,0.0105063
2.58652e-01,0.108125,0.01025
2.58656e-01,0.11125,0.0103625
2.58660e-01,0.109063,0.0105563
2.58664e-01,0.118125,0.0102094
2.58668e-01,0.11125,0.0103063
2.58672e-01,0.107813,0.0104094
2.58676e-01,0.115,0.01045
2.58680e-01,0.11,0.010575
2.58684e-01,0.114063,0.0102063
2.58688e-01,0.117812,0.0105781
2.58692e-01,0.1125,0.0103375
2.58696e-01,0.115312,0.0101562
2.58700e-01,0.117812,0.0103188
2.58704e-01,0.108125,0.0103844
2.58708e-01,0.108437,0.0104094
2.58712e-01,0.12,0.0105281
2.58716e-01,0.110937,0.0102219
2.58720e-01,0.115938,0.010425
2.58724e-01,0.1175,0.0105937
2.58728e-01,0.109375,0.0104281
2.58732e-01,0.110625,0.0102344
2.58736e-01,0.107188,0.010475
2.58740e-01,0.115,0.0104594
2.58744e-01,0.115625,0.0103625
2.58748e-01,0.112188,0.0104219
2.58752e-01,0.116563,0.0105312
2.58756e-01,0.10875,0.0105844
2.58760e-01,0.112188,0.0103313
2.58764e-01,0.110937,0.0100969
2.58768e-01,0.112188,0.0105688
2.58772e-01,0.106875,0.0101875
2.58776e-01,0.11,0.0106781
2.58780e-01,0.111563,0.0104875
2.58784e-01,0.114688,0.0101719
2.58788e-01,0.10875,0.01015
2.58792e-01,0.111563,0.0106
2.58796e-01,0.114375,0.0104938
2.58800e-01,0.104688,0.010675
2.58804e-01,0.115938,0.0104563
2.58808e-01,0.109063,0.0103375
2.58812e-01,0.118125,0.0100719
2.58816e-01,0.119687,0.0104906
2.58820e-01,0.110625,0.0103219
2.58824e-01,0.116563,0.0102906
2.58828e-01,0.10625,0.0102469
2.58832e-01,0.1125,0.0103531
2.58836e-01,0.110937,0.0105094
2.58840e-01,0.115312,0.0102375
2.58844e-01,0.110937,0.0101469
2.58848e-01,0.105625,0.0104594
2.58852e-01,0.115,0.0103656
2.58856e-01,0.110937,0.0102937
2.58860e-01,0.11125,0.0104969
2.58864e-01,0.115312,0.0104719
2.58868e-01,0.107813,0.0106031
2.58872e-01,0.109688,0.0105563
2.58876e-01,0.1175,0.0102031
2.58880e-01,0.116875,0.0102063
2.58884e-01,0.115,0.0103844
2.58888e-01,0.110313,0.0102312
2.58892e-01,0.1125,0.01055
2.58896e-01,0.116875,0.0107688
2.58900e-01,0.115938,0.0105406
2.58904e-01,0.107813,0.0101188
2.58908e-01,0.1125,0.0103688
2.58912e-01,0.115625,0.0104125
2.58916e-01,0.115,0.0103656
2.58920e-01,0.114063,0.0101656
2.58924e-01,0.115,0.0100406
2.58928e-01,0.118438,0.0103781
2.58932e-01,0.107813,0.0104313
2.58936e-01,0.115312,0.010275
2.58940e-01,0.120313,0.0101469
2.58944e-01,0.112812,0.0104219
2.58948e-01,0.1125,0.0104031
2.58952e-01,0.107188,0.0102906
2.58956e-01,0.11125,0.0103469
2.58960e-01,0.110937,0.0104094
2.58964e-01,0.110937,0.0103313
2.58968e-01,0.110313,0.0103188
2.58972e-01,0.107188,0.0106469
2.58976e-01,0.1125,0.0103281
2.58980e-01,0.109688,0.0106625
2.58984e-01,0.114375,0.01035
2.58988e-01,0.115938,0.0104281
2.58992e-01,0.116875,0.0106281
2.58996e-01,0.110937,0.0103781
2.59000e-01,0.112188,0.0103344
2.59004e-01,0.113437,0.0106281
2.59008e-01,0.112188,0.0101531
2.59012e-01,0.10625,0.010675
2.59016e-01,0.105313,0.0105031
2.59020e-01,0.114375,0.0105156
2.59024e-01,0.114375,0.0104938
2.59028e-01,0.113125,0.0104656
2.59032e-01,0.10875,0.0105
2.59036e-01,0.109688,0.0107063
2.59040e-01,0.119375,0.0102563
2.59044e-01,0.109375,0.0105813
2.59048e-01,0.110937,0.0104219
2.59052e-01,0.111563,0.0105094
2.59056e-01,0.117188,0.0104594
2.59060e-01,0.116563,0.0102719
2.59064e-01,0.112812,0.01035
2.59068e-01,0.11,0.0103594
2.59072e-01,0.110625,0.0101125
2.59076e-01,0.108437,0.0104875
2.59080e-01,0.115312,0.0104563
2.59084e-01,0.115312,0.0103344
2.59088e-01,0.113125,0.0102063
2.59092e-01,0.1125,0.0102281
2.59096e-01,0.111563,0.0103594
2.59100e-01,0.110625,0.0104156
2.59104e-01,0.111875,0.0104531
2.59108e-01,0.11625,0.0103625
2.59112e-01,0.108125,0.0104
2.59116e-01,0.114063,0.0104219
2.59120e-01,0.11,0.010675
2.59124e-01,0.110313,0.0105094
2.59128e-01,0.10875,0.0102125
2.59132e-01,0.112812,0.0103813
2.59136e-01,0.1075,0.0101031
2.59140e-01,0.105625,0.01045
2.59144e-01,0.105,0.0104156
2.59148e-01,0.1125,0.0104
2.59152e-01,0.115625,0.0102875
2.59156e-01,0.116563,0.0103781
2.59160e-01,0.105,0.0104156
2.59164e-01,0.113437,0.0103406
2.59168e-01,0.111563,0.0104812
2.59172e-01,0.111563,0.0104563
2.59176e-01,0.109688,0.0104875
2.59180e-01,0.11375,0.0102094
2.59184e-01,0.116563,0.010225
2.59188e-01,0.107188,0.0104563
2.59192e-01,0.115625,0.0104187
2.59196e-01,0.111875,0.0101437
2.59200e-01,0.11625,0.0102531
2.59204e-01,0.119687,0.01035
2.59208e-01,0.111563,0.0103063
2.59212e-01,0.10875,0.0103375
2.59216e-01,0.11375,0.0102219
2.59220e-01,0.10875,0.0103406
2.59224e-01,0.11125,0.0104094
2.59228e-01,0.1125,0.0104062
2.59232e-01,0.118438,0.0101906
2.59236e-01,0.115938,0.0103938
2.59240e-01,0.110313,0.0103063
2.59244e-01,0.110313,0.01035
2.59248e-01,0.11125,0.0103844
2.59252e-01,0.109688,0.0106844
2.59256e-01,0.109063,0.0105125
2.59260e-01,0.108125,0.0104156
2.59264e-01,0.114063,0.010575
2.59268e-01,0.115625,0.0108219
2.59272e-01,0.110625,0.0103969
2.59276e-01,0.114063,0.0105094
2.59280e-01,0.112812,0.0106313
2.59284e-01,0.108125,0.0104844
2.59288e-01,0.110625,0.01025
2.59292e-01,0.105938,0.0104
2.59296e-01,0.113125,0.0102812
2.59300e-01,0.111563,0.0103344
2.59304e-01,0.11625,0.0104656
2.59308e-01,0.112188,0.0102219
2.59312e-01,0.10875,0.0100969
2.59316e-01,0.115,0.0104062
2.59320e-01,0.115625,0.0103063
2.59324e-01,0.11125,0.0104938
2.59328e-01,0.116875,0.0102563
2.59332e-01,0.117188,0.0101844
2.59336e-01,0.110625,0.0102781
2.59340e-01,0.11375,0.0103
2.59344e-01,0.108437,0.0103375
2.59348e-01,0.114688,0.0106438
2.59352e-01,0.111563,0.0105281
2.59356e-01,0.116875,0.0102375
2.59360e-01,0.110625,0.01045
2.59364e-01,0.114063,0.0106094
2.59368e-01,0.1125,0.010525
2.59372e-01,0.10875,0.0102937
2.59376e-01,0.115,0.0102125
2.59380e-01,0.11,0.0103375
2.59384e-01,0.11,0.01055
2.59388e-01,0.115938,0.0107063
2.59392e-01,0.111875,0.0103625
2.59396e-01,0.11,0.0105063
2.59400e-01,0.112188,0.0107094
2.59404e-01,0.111875,0.0103781
2.59408e-01,0.116563,0.0103281
2.59412e-01,0.1125,0.0101781
2.59416e-01,0.1075,0.0107219
2.59420e-01,0.1075,0.0100812
2.59424e-01,0.1125,0.0102594
2.59428e-01,0.114688,0.0101156
2.59432e-01,0.11125,0.0103375
2.59436e-01,0.1125,0.0105188
2.59440e-01,0.108125,0.0102281
2.59444e-01,0.10875,0.0105063
2.59448e-01,0.109063,0.0104625
2.59452e-01,0.112812,0.0103219
2.59456e-01,0.1125,0.0104844
2.59460e-01,0.113125,0.0104156
2.59464e-01,0.118438,0.0102281
2.59468e-01,0.109375,0.0104281
2.59472e-01,0.107188,0.0105594
2.59476e-01,0.118125,0.0105063
2.59480e-01,0.106875,0.0105531
2.59484e-01,0.116875,0.0106531
2.59488e-01,0.109063,0.0101719
2.59492e-01,0.108125,0.0104875
2.59496e-01,0.112812,0.0104625
2.59500e-01,0.111563,0.0104531
2.59504e-01,0.110937,0.0105281
2.59508e-01,0.111875,0.0104281
2.59512e-01,0.110625,0.0103625
2.59516e-01,0.116563,0.0106438
2.59520e-01,0.112812,0.0103375
2.59524e-01,0.110313,0.0103156
2.59528e-01,0.113125,0.0103875
2.59532e-01,0.117188,0.0104812
2.59536e-01,0.1125,0.0105469
2.59540e-01,0.11125,0.0103906
2.59544e-01,0.11125,0.0104844
2.59548e-01,0.11375,0.0103844
2.59552e-01,0.11,0.0102063
2.59556e-01,0.106875,0.0104219
2.59560e-01,0.115938,0.0104563
2.59564e-01,0.118438,0.0101188
2.59568e-01,0.115625,0.01045
2.59572e-01,0.118438,0.0100875
2.59576e-01,0.109375,0.0104187
2.59580e-01,0.11625,0.0105563
2.59584e-01,0.114688,0.0103562
2.59588e-01,0.111563,0.0103313
2.59592e-01,0.108125,0.0102125
2.59596e-01,0.118438,0.0105281
2.59600e-01,0.108437,0.010475
2.59604e-01,0.109688,0.0107625
2.59608e-01,0.109375,0.0101125
2.59612e-01,0.115312,0.0103594
2.59616e-01,0.115938,0.0101344
2.59620e-01,0.11125,0.0104094
2.59624e-01,0.112188,0.0105188
2.59628e-01,0.10625,0.010375
2.59632e-01,0.108125,0.010325
2.59636e-01,0.110313,0.0105906
2.59640e-01,0.111875,0.0103844
2.59644e-01,0.12,0.0103437
2.59648e-01,0.110937,0.0105906
2.59652e-01,0.112812,0.0104812
2.59656e-01,0.111875,0.0102312
2.59660e-01,0.11125,0.0105406
2.59664e-01,0.117812,0.0102688
2.59668e-01,0.11125,0.0103969
2.59672e-01,0.109375,0.0100469
2.59676e-01,0.114688,0.0102875
2.59680e-01,0.110625,0.010525
2.59684e-01,0.1075,0.0102438
2.59688e-01,0.108437,0.0102375
2.59692e-01,0.112188,0.0100625
2.59696e-01,0.11,0.0105031
2.59700e-01,0.119063,0.0106531
2.59704e-01,0.114375,0.0105437
2.59708e-01,0.109688,0.010475
2.59712e-01,0.113437,0.0106
2.59716e-01,0.115938,0.0103156
2.59720e-01,0.111875,0.0105094
2.59724e-01,0.113437,0.010425
2.59728e-01,0.105,0.0104187
2.59732e-01,0.1075,0.0103344
2.59736e-01,0.105625,0.010375
2.59740e-01,0.113437,0.0105688
2.59744e-01,0.11375,0.0100719
2.59748e-01,0.109375,0.0102031
2.59752e-01,0.111563,0.0103469
2.59756e-01,0.117188,0.0105906
2.59760e-01,0.1075,0.0105375
2.59764e-01,0.105,0.0101844
2.59768e-01,0.110625,0.0103344
2.59772e-01,0.110313,0.0105719
2.59776e-01,0.113125,0.0102594
2.59780e-01,0.11625,0.01045
2.59784e-01,0.112188,0.0104875
2.59788e-01,0.118438,0.0105906
2.59792e-01,0.114063,0.0106656
2.59796e-01,0.104375,0.0102969
2.59800e-01,0.111563,0.0106031
2.59804e-01,0.109688,0.0104031
2.59808e-01,0.109688,0.0104344
2.59812e-01,0.115,0.0102625
2.59816e-01,0.112188,0.0102937
2.59820e-01,0.112812,0.0100906
2.59824e-01,0.104062,0.0103469
2.59828e-01,0.115625,0.0105312
2.59832e-01,0.108437,0.0103844
2.59836e-01,0.112812,0.0103781
2.59840e-01,0.113125,0.0102469
2.59844e-01,0.111563,0.0100781
2.59848e-01,0.115938,0.0102937
2.59852e-01,0.113437,0.0103906
2.59856e-01,0.11125,0.0103031
2.59860e-01,0.110313,0.0103344
2.59864e-01,0.103438,0.0101562
2.59868e-01,0.1175,0.0103094
2.59872e-01,0.107188,0.01035
2.59876e-01,0.109063,0.0102781
2.59880e-01,0.111875,0.01035
2.59884e-01,0.115,0.0105219
2.59888e-01,0.107813,0.0104469
2.59892e-01,0.11375,0.0104094
2.59896e-01,0.115625,0.0106156
2.59900e-01,0.115938,0.0103156
2.59904e-01,0.112188,0.0101687
2.59908e-01,0.106875,0.0104125
2.59912e-01,0.109375,0.0103719
2.59916e-01,0.1125,0.0104469
2.59920e-01,0.1125,0.0104187
2.59924e-01,0.115,0.0103656
2.59928e-01,0.113437,0.0107719
2.59932e-01,0.107813,0.0104344
2.59936e-01,0.115,0.0105094
2.59940e-01,0.108437,0.0101781
2.59944e-01,0.117188,0.0102312
2.59948e-01,0.11,0.0104406
2.59952e-01,0.107813,0.0105375
2.59956e-01,0.10875,0.0104281
2.59960e-01,0.110625,0.01045
2.59964e-01,0.11,0.0104594
2.59968e-01,0.113125,0.0103063
2.59972e-01,0.112812,0.0106031
2.59976e-01,0.11375,0.0105437
2.59980e-01,0.117812,0.0103781
2.59984e-01,0.110625,0.0106562
2.59988e-01,0.10875,0.0106625
2.59992e-01,0.117188,0.0104844
2.59996e-01,0.115,0.0103156
2.60000e-01,0.113437,0.0104125
2.60004e-01,0.115625,0.0104281
2.60008e-01,0.114688,0.0106844
2.60012e-01,0.113437,0.0105188
2.60016e-01,0.105938,0.0102312
2.60020e-01,0.1075,0.0106062
2.60024e-01,0.1125,0.0103406
2.60028e-01,0.11125,0.0106031
2.60032e-01,0.108437,0.0104938
2.60036e-01,0.107813,0.0105406
2.60040e-01,0.111563,0.0105156
2.60044e-01,0.1125,0.0104281
2.60048e-01,0.118125,0.0104375
2.60052e-01,0.10875,0.010375
2.60056e-01,0.11,0.0102937
2.60060e-01,0.105,0.0101156
2.60064e-01,0.115312,0.0103594
2.60068e-01,0.113437,0.0104625
2.60072e-01,0.113437,0.0103219
2.60076e-01,0.110313,0.0103594
2.60080e-01,0.109375,0.0100875
2.60084e-01,0.11375,0.0101031
2.60088e-01,0.112188,0.0101125
2.60092e-01,0.110937,0.0101906
2.60096e-01,0.109063,0.0103219
2.60100e-01,0.1125,0.0101969
2.60104e-01,0.115312,0.00999375
2.60108e-01,0.1125,0.0104406
2.60112e-01,0.11,0.0105281
2.60116e-01,0.123125,0.010375
2.60120e-01,0.11375,0.0107594
2.60124e-01,0.114688,0.0104156
2.60128e-01,0.109688,0.0103656
2.60132e-01,0.111563,0.0105375
2.60136e-01,0.113437,0.0101188
2.60140e-01,0.114063,0.0105875
2.60144e-01,0.110625,0.0105719
2.60148e-01,0.105,0.0104219
2.60152e-01,0.1125,0.0103562
2.60156e-01,0.111563,0.0103969
2.60160e-01,0.1125,0.0102469
2.60164e-01,0.115938,0.0105031
2.60168e-01,0.115,0.0101344
2.60172e-01,0.115,0.0105437
2.60176e-01,0.121563,0.0101188
2.60180e-01,0.110937,0.0103594
2.60184e-01,0.11,0.010025
2.60188e-01,0.111563,0.0103406
2.60192e-01,0.112188,0.0105344
2.60196e-01,0.106875,0.0102031
2.60200e-01,0.113125,0.0103063
2.60204e-01,0.12125,0.0103938
2.60208e-01,0.111563,0.0102312
2.60212e-01,0.11375,0.0102719
2.60216e-01,0.112812,0.0107187
2.60220e-01,0.114375,0.0104844
2.60224e-01,0.110313,0.0102469
2.60228e-01,0.114688,0.0104469
2.60232e-01,0.1075,0.0104687
2.60236e-01,0.110313,0.0103594
2.60240e-01,0.113125,0.0104469
2.60244e-01,0.10875,0.0102906
2.60248e-01,0.113125,0.0104187
2.60252e-01,0.11,0.0104625
2.60256e-01,0.109375,0.0101687
2.60260e-01,0.113125,0.0107281
2.60264e-01,0.116563,0.0102781
2.60268e-01,0.104688,0.0105125
2.60272e-01,0.115,0.0106344
2.60276e-01,0.113125,0.0104719
2.60280e-01,0.115,0.0105031
2.60284e-01,0.112188,0.0103656
2.60288e-01,0.113125,0.0104875
2.60292e-01,0.107188,0.0103875
2.60296e-01,0.108437,0.010675
2.60300e-01,0.115625,0.0105094
2.60304e-01,0.11375,0.0101094
2.60308e-01,0.11375,0.0106531
2.60312e-01,0.114063,0.0101531
2.60316e-01,0.110313,0.0104406
2.60320e-01,0.114688,0.0103437
2.60324e-01,0.11125,0.0102625
2.60328e-01,0.11375,0.010325
2.60332e-01,0.115,0.0103594
2.60336e-01,0.112812,0.0101781
2.60340e-01,0.110937,0.0103938
2.60344e-01,0.110625,0.0105344
2.60348e-01,0.1075,0.0104594
2.60352e-01,0.110937,0.0103031
2.60356e-01,0.113437,0.0106594
2.60360e-01,0.113437,0.0104375
2.60364e-01,0.1175,0.0105188
2.60368e-01,0.11125,0.0102281
2.60372e-01,0.116563,0.010175
2.60376e-01,0.11375,0.0103688
2.60380e-01,0.113437,0.0105156
2.60384e-01,0.110937,0.0105719
2.60388e-01,0.115,0.0102688
2.60392e-01,0.114688,0.0105312
2.60396e-01,0.115,0.0104125
2.60400e-01,0.111563,0.0101094
2.60404e-01,0.110313,0.0105281
2.60408e-01,0.112812,0.0103594
2.60412e-01,0.115938,0.010375
2.60416e-01,0.107813,0.0103344
2.60420e-01,0.114375,0.0103406
2.60424e-01,0.110313,0.0102187
2.60428e-01,0.106875,0.0104219
2.60432e-01,0.11875,0.0103094
2.60436e-01,0.11,0.0103125
2.60440e-01,0.112812,0.0104625
2.60444e-01,0.113125,0.0104906
2.60448e-01,0.108437,0.0103781
2.60452e-01,0.10875,0.01035
2.60456e-01,0.10875,0.0102688
2.60460e-01,0.112812,0.0104594
2.60464e-01,0.114375,0.0103219
2.60468e-01,0.111875,0.0105875
2.60472e-01,0.111875,0.0105063
2.60476e-01,0.109375,0.0104625
2.60480e-01,0.115938,0.0104281
2.60484e-01,0.115312,0.0103156
2.60488e-01,0.111875,0.0102656
2.60492e-01,0.108437,0.0103906
2.60496e-01,0.110937,0.0101906
2.60500e-01,0.113125,0.01025
2.60504e-01,0.115312,0.0102812
2.60508e-01,0.115938,0.0106281
2.60512e-01,0.110625,0.0102656
2.60516e-01,0.110313,0.0102812
2.60520e-01,0.11875,0.01035
2.60524e-01,0.119687,0.01015
2.60528e-01,0.109375,0.0104781
2.60532e-01,0.1125,0.0103688
2.60536e-01,0.112812,0.0104187
2.60540e-01,0.110313,0.0104313
2.60544e-01,0.111563,0.0102969
2.60548e-01,0.113437,0.0101469
2.60552e-01,0.115312,0.0101656
2.60556e-01,0.105313,0.0104812
2.60560e-01,0.119687,0.0103375
2.60564e-01,0.109063,0.0101281
2.60568e-01,0.112812,0.0105437
2.60572e-01,0.116563,0.0101562
2.60576e-01,0.114375,0.0102906
2.60580e-01,0.107188,0.0102375
2.60584e-01,0.118125,0.01065
2.60588e-01,0.1175,0.0101375
2.60592e-01,0.105938,0.0104469
2.60596e-01,0.113437,0.0104094
2.60600e-01,0.11875,0.0105813
2.60604e-01,0.110937,0.0104563
2.60608e-01,0.118438,0.0106375
2.60612e-01,0.11875,0.0101125
2.60616e-01,0.110313,0.0102594
2.60620e-01,0.115938,0.0103437
2.60624e-01,0.107813,0.0105563
2.60628e-01,0.11375,0.0105625
2.60632e-01,0.111563,0.0104906
2.60636e-01,0.115938,0.0105937
2.60640e-01,0.113437,0.0104563
2.60644e-01,0.105625,0.0103156
2.60648e-01,0.109063,0.0103375
2.60652e-01,0.111875,0.0105219
2.60656e-01,0.112188,0.0109375
2.60660e-01,0.110937,0.0105031
2.60664e-01,0.110625,0.0103656
2.60668e-01,0.115938,0.0102406
2.60672e-01,0.104062,0.0104812
2.60676e-01,0.10875,0.0103719
2.60680e-01,0.112812,0.0100656
2.60684e-01,0.112188,0.0101469
2.60688e-01,0.115938,0.0104156
2.60692e-01,0.11,0.0103688
2.60696e-01,0.10875,0.0103344
2.60700e-01,0.111563,0.010325
2.60704e-01,0.117188,0.0104656
2.60708e-01,0.113437,0.0104156
2.60712e-01,0.117812,0.0103031
2.60716e-01,0.106875,0.0104594
2.60720e-01,0.11125,0.0104625
2.60724e-01,0.114063,0.0105813
2.60728e-01,0.110937,0.0104719
2.60732e-01,0.114063,0.0105
2.60736e-01,0.110313,0.0103906
2.60740e-01,0.116875,0.01025
2.60744e-01,0.111563,0.0103594
2.60748e-01,0.1175,0.0105188
2.60752e-01,0.105938,0.0103437
2.60756e-01,0.111563,0.0105063
2.60760e-01,0.109688,0.0103938
2.60764e-01,0.114375,0.0103844
2.60768e-01,0.11125,0.0104031
2.60772e-01,0.114688,0.0102656
2.60776e-01,0.110313,0.010575
2.60780e-01,0.110937,0.0105969
2.60784e-01,0.112812,0.010525
2.60788e-01,0.112188,0.0101781
2.60792e-01,0.101875,0.0101906
2.60796e-01,0.109063,0.0101469
2.60800e-01,0.111563,0.0103406
2.60804e-01,0.11375,0.0103031
2.60808e-01,0.10625,0.0101281
2.60812e-01,0.1075,0.0103188
2.60816e-01,0.117812,0.0102344
2.60820e-01,0.105,0.0101687
2.60824e-01,0.108125,0.0102125
2.60828e-01,0.110937,0.0105125
2.60832e-01,0.107813,0.0102844
2.60836e-01,0.112188,0.0105
2.60840e-01,0.114375,0.0103656
2.60844e-01,0.112812,0.0103719
2.60848e-01,0.10875,0.0107844
2.60852e-01,0.115625,0.0105813
2.60856e-01,0.107813,0.010275
2.60860e-01,0.112812,0.0103156
2.60864e-01,0.110937,0.01055
2.60868e-01,0.1125,0.0105937
2.60872e-01,0.109375,0.0103813
2.60876e-01,0.115,0.0104094
2.60880e-01,0.1125,0.0105094
2.60884e-01,0.11125,0.0105
2.60888e-01,0.110937,0.0105094
2.60892e-01,0.11625,0.0106844
2.60896e-01,0.111875,0.0103125
2.60900e-01,0.115938,0.0103906
2.60904e-01,0.112188,0.0104219
2.60908e-01,0.114688,0.0104219
2.60912e-01,0.108437,0.0102594
2.60916e-01,0.11125,0.0103188
2.60920e-01,0.115312,0.010325
2.60924e-01,0.116875,0.0102656
2.60928e-01,0.11,0.0102594
2.60932e-01,0.107188,0.0103406
2.60936e-01,0.112812,0.0103813
2.60940e-01,0.11875,0.0104906
2.60944e-01,0.114063,0.0102344
2.60948e-01,0.1125,0.0104625
2.60952e-01,0.115625,0.0106438
2.60956e-01,0.114688,0.0104563
2.60960e-01,0.114688,0.0103219
2.60964e-01,0.107188,0.010525
2.60968e-01,0.11,0.0105844
2.60972e-01,0.110937,0.0105125
2.60976e-01,0.114688,0.0105375
2.60980e-01,0.109688,0.0102594
2.60984e-01,0.1175,0.0102375
2.60988e-01,0.116563,0.0105031
2.60992e-01,0.10875,0.0103844
2.60996e-01,0.111563,0.0103813
2.61000e-01,0.109688,0.0103313
2.61004e-01,0.114063,0.0104156
2.61008e-01,0.10875,0.0104969
2.61012e-01,0.11875,0.0104062
2.61016e-01,0.11125,0.0103469
2.61020e-01,0.120938,0.0105188
2.61024e-01,0.111563,0.0102688
2.61028e-01,0.1125,0.0104906
2.61032e-01,0.108437,0.0104375
2.61036e-01,0.106875,0.0101781
2.61040e-01,0.106875,0.0103625
2.61044e-01,0.109688,0.0102344
2.61048e-01,0.109688,0.0103375
2.61052e-01,0.112188,0.0103125
2.61056e-01,0.11,0.0104344
2.61060e-01,0.112812,0.0101562
2.61064e-01,0.107813,0.0103375
2.61068e-01,0.109063,0.0104281
2.61072e-01,0.115938,0.0103094
2.61076e-01,0.110937,0.0101906
2.61080e-01,0.114063,0.0102937
2.61084e-01,0.107813,0.0105688
2.61088e-01,0.106875,0.0102906
2.61092e-01,0.1075,0.01035
2.61096e-01,0.116563,0.0107281
2.61100e-01,0.10875,0.0105188
2.61104e-01,0.110313,0.0106875
2.61108e-01,0.109688,0.0103156
2.61112e-01,0.109063,0.010375
2.61116e-01,0.113125,0.010325
2.61120e-01,0.113125,0.0106031
2.61124e-01,0.114375,0.010525
2.61128e-01,0.115938,0.0104187
2.61132e-01,0.111875,0.01025
